run_id,T1,d1,th1,br1,d2,th2,br2
1343,1.5,45.0,0.0,10.0,22.5,0.5,0.5
1344,1.5,-45.0,0.5,0.0,45.0,0.5,1.0
1345,1.5,0.0,1.0,0.5,-45.0,0.5,1.0
1346,1.5,-22.5,0.0,1.0,-45.0,1.0,3.0
1347,1.5,22.5,0.5,6.0,-22.5,1.0,3.0
1348,1.5,-45.0,1.0,10.0,0.0,1.0,6.0
1349,1.5,22.5,0.0,0.0,22.5,0.0,6.0
1350,1.5,-22.5,0.5,0.5,22.5,0.0,10.0
1351,1.5,45.0,1.0,3.0,45.0,0.0,10.0
1352,1.5,-45.0,0.0,6.0,-45.0,0.0,10.0
1353,1.5,0.0,0.5,10.0,-22.5,0.5,0.0
1354,1.5,-22.5,1.0,0.5,-22.5,0.5,0.0
1355,1.5,45.0,0.0,1.0,0.0,0.5,0.0
1356,1.5,-22.5,0.5,3.0,22.5,1.0,0.5
1357,1.5,22.5,1.0,6.0,22.5,1.0,0.5
1358,1.5,0.0,0.0,10.0,45.0,1.0,1.0
1359,1.5,45.0,0.5,0.0,-45.0,1.0,1.0
1360,1.5,-45.0,1.0,0.5,-22.5,0.0,3.0
1361,1.5,0.0,0.0,1.0,-22.5,0.0,3.0
1362,1.5,-22.5,0.5,3.0,0.0,0.0,6.0
1363,1.5,45.0,1.0,6.0,22.5,0.0,6.0
1364,1.5,-45.0,0.0,0.0,45.0,0.5,10.0
1365,1.5,22.5,0.5,0.5,45.0,0.5,10.0
1366,1.5,0.0,1.0,1.0,-45.0,0.5,0.0
1367,1.5,45.0,0.0,3.0,-22.5,1.0,0.0
1368,1.5,-45.0,0.5,10.0,-22.5,1.0,0.0
1369,1.5,22.5,1.0,0.0,0.0,1.0,0.5
1370,1.5,-22.5,0.0,0.5,22.5,1.0,0.5
1371,1.5,45.0,0.5,1.0,45.0,0.0,1.0
1372,1.5,-22.5,1.0,6.0,45.0,0.0,1.0
1373,1.5,0.0,0.5,0.0,-22.5,0.0,3.0
1374,1.5,45.0,1.0,1.0,0.0,0.5,6.0
1375,1.5,-45.0,0.0,3.0,0.0,0.5,6.0
1376,1.5,0.0,0.5,6.0,22.5,0.5,10.0
1377,1.5,-22.5,1.0,10.0,45.0,1.0,10.0
1378,1.5,22.5,0.0,0.5,45.0,1.0,0.0
1379,1.5,-45.0,0.5,1.0,-45.0,1.0,0.0
1380,1.5,22.5,1.0,3.0,-45.0,1.0,0.0
1381,1.5,-22.5,0.0,6.0,-22.5,0.0,0.5
1382,1.5,45.0,0.5,10.0,0.0,0.0,0.5
1383,1.5,-45.0,1.0,0.0,0.0,0.0,1.0
1384,1.5,0.0,0.0,0.5,22.5,0.0,1.0
1385,1.5,-22.5,0.5,1.0,45.0,0.5,3.0
1386,1.5,45.0,1.0,3.0,-45.0,0.5,3.0
1387,1.5,-45.0,0.0,6.0,-45.0,0.5,6.0
1388,1.5,22.5,0.5,0.0,-22.5,1.0,6.0
1389,1.5,0.0,1.0,0.5,0.0,1.0,10.0
1390,1.5,45.0,0.0,1.0,22.5,1.0,10.0
1391,1.5,-45.0,0.5,3.0,22.5,1.0,0.0
1392,1.5,0.0,1.0,10.0,45.0,0.0,0.0
1393,1.5,-22.5,0.0,0.0,-45.0,0.0,0.5
1394,1.5,22.5,0.5,0.5,-45.0,0.0,0.5
1395,1.5,-45.0,1.0,3.0,-22.5,0.5,0.5
1396,1.5,22.5,0.0,6.0,0.0,0.5,1.0
1397,1.5,0.0,0.5,10.0,22.5,0.5,1.0
1398,1.5,45.0,1.0,0.0,22.5,0.5,3.0
1399,1.5,-45.0,0.0,1.0,45.0,1.0,3.0
1400,1.5,22.5,0.5,3.0,-45.0,1.0,6.0
1401,1.5,-22.5,1.0,6.0,-22.5,1.0,6.0
1402,1.5,45.0,0.0,10.0,-22.5,1.0,10.0
1403,1.5,-22.5,0.5,0.5,0.0,0.0,10.0
1404,1.5,22.5,1.0,1.0,22.5,0.0,0.0
1405,1.5,0.0,0.0,3.0,22.5,0.0,0.0
1406,1.5,45.0,0.5,6.0,45.0,0.5,0.5
1407,1.5,-45.0,1.0,10.0,-45.0,0.5,0.5
1408,1.5,0.0,0.0,0.0,-22.5,0.5,0.5
1409,1.5,-22.5,0.5,0.5,-22.5,0.5,1.0
1410,1.5,22.5,1.0,1.0,0.0,1.0,1.0
1411,1.5,-45.0,0.0,3.0,22.5,1.0,3.0
1412,1.5,22.5,0.5,10.0,45.0,1.0,3.0
1413,1.5,0.0,1.0,0.0,45.0,1.0,6.0
1414,1.5,45.0,0.0,0.5,-45.0,0.0,6.0
1415,1.5,-45.0,0.5,1.0,-22.5,0.0,10.0
1416,1.5,0.0,1.0,6.0,-22.5,0.0,10.0
1417,1.5,-22.5,0.0,10.0,0.0,0.5,0.0
1418,1.5,45.0,0.5,0.0,22.5,0.5,0.0
1419,1.5,-22.5,1.0,0.5,45.0,0.5,0.5
1420,1.5,22.5,0.0,3.0,45.0,0.5,0.5
1421,1.5,0.0,0.5,6.0,-45.0,1.0,1.0
1422,1.5,45.0,1.0,10.0,-22.5,1.0,1.0
1423,1.5,-45.0,0.0,0.0,0.0,1.0,1.0
1424,1.5,0.0,0.5,1.0,0.0,1.0,3.0
1425,1.5,-22.5,1.0,3.0,22.5,0.0,3.0
1426,1.5,45.0,0.0,6.0,45.0,0.0,6.0
1427,1.5,-45.0,0.5,10.0,45.0,0.0,6.0
1428,1.5,22.5,1.0,0.5,-45.0,0.0,10.0
1429,1.5,0.0,0.0,1.0,-45.0,0.5,10.0
1430,1.5,45.0,0.5,3.0,-22.5,0.5,0.0
1431,1.5,-45.0,1.0,6.0,0.0,0.5,0.0
1432,1.5,22.5,0.0,10.0,0.0,0.5,0.5
1433,1.5,-22.5,0.5,0.0,22.5,1.0,0.5
1434,1.5,45.0,1.0,0.5,45.0,1.0,1.0
1435,1.5,-22.5,0.0,1.0,-45.0,1.0,1.0
1436,1.5,22.5,0.5,3.0,-45.0,0.0,1.0
1437,1.5,0.0,1.0,6.0,-22.5,0.0,3.0
1438,1.5,45.0,0.0,0.0,0.0,0.0,3.0
1439,1.5,-45.0,0.5,0.5,22.5,0.0,6.0
1440,1.5,0.0,1.0,1.0,22.5,0.5,6.0
1441,1.5,-22.5,0.0,3.0,45.0,0.5,10.0
1442,1.5,22.5,0.5,10.0,-45.0,0.5,10.0
1443,1.5,-45.0,1.0,0.0,-45.0,0.5,0.0
1444,1.5,22.5,0.0,0.5,-22.5,1.0,0.0
1445,1.5,-22.5,0.5,1.0,0.0,1.0,0.5
1446,1.5,45.0,1.0,6.0,22.5,1.0,0.5
1447,1.5,-45.0,0.0,10.0,22.5,0.0,1.0
1448,1.5,0.0,0.5,0.0,45.0,0.0,1.0
1449,1.5,-22.5,1.0,0.5,-45.0,0.0,3.0
1450,1.5,45.0,0.0,3.0,-22.5,0.0,3.0
1451,1.5,-45.0,0.5,6.0,-22.5,0.5,3.0
1452,1.5,22.5,1.0,10.0,0.0,0.5,6.0
1453,1.5,0.0,0.0,0.0,22.5,0.5,6.0
1454,1.5,45.0,0.5,1.0,22.5,0.5,10.0
1455,1.5,-45.0,1.0,3.0,45.0,1.0,10.0
1456,1.5,0.0,0.0,6.0,-45.0,1.0,0.0
1457,1.5,-22.5,0.5,10.0,-22.5,1.0,0.0
1458,1.5,22.5,1.0,0.0,-22.5,0.0,0.5
1459,1.5,-45.0,0.0,0.5,0.0,0.0,0.5
1460,1.5,22.5,0.5,1.0,22.5,0.0,1.0
1461,1.5,0.0,1.0,3.0,45.0,0.0,1.0
1462,1.5,45.0,0.0,6.0,45.0,0.5,3.0
1463,1.5,-45.0,0.5,0.0,-45.0,0.5,3.0
1464,1.5,0.0,1.0,0.5,-22.5,0.5,3.0
1465,1.5,-22.5,0.0,1.0,0.0,0.5,6.0
1466,1.5,45.0,0.5,3.0,0.0,1.0,6.0
1467,1.5,-22.5,1.0,10.0,22.5,1.0,10.0
1468,1.5,22.5,0.0,0.0,45.0,1.0,10.0
1469,1.5,0.0,0.5,0.5,45.0,0.0,0.0
1470,1.5,45.0,1.0,1.0,-45.0,0.0,0.0
1471,1.5,-45.0,0.0,6.0,-22.5,0.0,0.5
1472,1.5,0.0,0.5,10.0,0.0,0.0,0.5
1473,1.5,-22.5,1.0,0.0,0.0,0.5,1.0
1474,1.5,22.5,0.0,0.5,22.5,0.5,1.0
1475,1.5,-45.0,0.5,3.0,45.0,0.5,3.0
1476,1.5,22.5,1.0,6.0,45.0,1.0,3.0
1477,1.5,-22.5,0.0,10.0,-45.0,1.0,6.0
1478,1.5,45.0,0.5,0.5,-45.0,1.0,6.0
1479,1.5,-45.0,1.0,1.0,-22.5,1.0,6.0
1480,1.5,0.0,0.0,3.0,0.0,0.0,10.0
1481,1.5,-22.5,0.5,6.0,0.0,0.0,10.0
1482,1.5,45.0,1.0,10.0,22.5,0.0,0.0
1483,1.5,-22.5,0.0,0.0,45.0,0.0,0.0
1484,1.5,22.5,0.5,0.5,-45.0,0.5,0.5
1485,1.5,0.0,1.0,1.0,-45.0,0.5,0.5
1486,1.5,45.0,0.0,3.0,-22.5,0.5,1.0
1487,1.5,-45.0,0.5,6.0,0.0,1.0,1.0
1488,1.5,0.0,1.0,0.0,22.5,1.0,3.0
1489,1.5,-22.5,0.0,0.5,22.5,1.0,3.0
1490,1.5,22.5,0.5,1.0,45.0,1.0,6.0
1491,1.5,-45.0,1.0,3.0,-45.0,0.0,6.0
1492,1.5,22.5,0.0,10.0,-22.5,0.0,6.0
1493,1.5,0.0,0.5,0.0,-22.5,0.0,10.0
1494,1.5,-45.0,0.0,1.0,22.5,0.5,0.0
1495,1.5,22.5,0.5,6.0,22.5,0.5,0.0
1496,1.5,-22.5,1.0,10.0,45.0,0.5,0.5
1497,1.5,45.0,0.0,0.0,-45.0,1.0,0.5
1498,1.5,-22.5,0.5,1.0,-22.5,1.0,1.0
1499,1.5,22.5,1.0,3.0,-22.5,1.0,1.0
1500,1.5,0.0,0.0,6.0,0.0,1.0,3.0
1501,1.5,45.0,0.5,10.0,22.5,0.0,3.0
1502,1.5,-45.0,1.0,0.5,22.5,0.0,6.0
1503,1.5,0.0,0.0,1.0,45.0,0.0,6.0
1504,1.5,-22.5,0.5,3.0,-45.0,0.0,10.0
1505,1.5,22.5,1.0,6.0,-22.5,0.5,10.0
1506,1.5,-45.0,0.0,10.0,-22.5,0.5,10.0
1507,1.5,22.5,0.5,0.0,0.0,0.5,0.0
1508,1.5,-22.5,1.0,0.5,22.5,1.0,0.0
1509,1.5,45.0,0.0,1.0,45.0,1.0,0.5
1510,1.5,-45.0,0.5,3.0,45.0,1.0,0.5
1511,1.5,0.0,1.0,6.0,-45.0,1.0,1.0
1512,1.5,-22.5,0.0,0.0,-22.5,0.0,1.0
1513,1.5,45.0,0.5,0.5,0.0,0.0,3.0
1514,1.5,-45.0,1.0,1.0,0.0,0.0,3.0
1515,1.5,22.5,0.0,6.0,22.5,0.5,6.0
1516,1.5,0.0,0.5,10.0,45.0,0.5,6.0
1517,1.5,45.0,1.0,0.0,45.0,0.5,10.0
1518,1.5,-45.0,0.0,0.5,-45.0,0.5,10.0
1519,1.5,0.0,0.5,3.0,-22.5,1.0,10.0
1520,1.5,-22.5,1.0,6.0,0.0,1.0,0.0
1521,1.5,22.5,0.0,10.0,0.0,1.0,0.0
1522,1.5,-45.0,0.5,0.0,22.5,1.0,0.0
1523,1.5,22.5,1.0,1.0,45.0,0.0,0.5
1524,1.5,0.0,0.0,3.0,45.0,0.0,0.5
1525,1.5,45.0,0.5,6.0,-45.0,0.0,1.0
1526,1.5,-45.0,1.0,10.0,-45.0,0.5,1.0
1527,1.5,22.5,0.0,0.5,-22.5,0.5,3.0
1528,1.5,-22.5,0.5,1.0,0.0,0.5,3.0
1529,1.5,45.0,1.0,3.0,0.0,0.5,6.0
1530,1.5,-22.5,0.0,6.0,22.5,1.0,6.0
1531,1.5,22.5,0.5,10.0,45.0,1.0,10.0
1532,1.5,0.0,1.0,0.0,-45.0,1.0,10.0
1533,1.5,45.0,0.0,0.5,-45.0,1.0,0.0
1534,1.5,-45.0,0.5,1.0,-22.5,0.0,0.0
1535,1.5,0.0,1.0,3.0,0.0,0.0,0.0
1536,1.5,-22.5,0.0,10.0,0.0,0.0,0.5
1537,1.5,22.5,0.5,0.0,22.5,0.5,0.5
1538,1.5,-45.0,1.0,0.5,45.0,0.5,1.0
1539,1.5,22.5,0.0,1.0,-45.0,0.5,1.0
1540,1.5,0.0,0.5,6.0,-45.0,0.5,3.0
1541,1.5,45.0,1.0,10.0,-22.5,1.0,3.0
1542,1.5,-45.0,0.0,0.0,0.0,1.0,6.0
1543,1.5,0.0,0.5,0.5,22.5,1.0,6.0
1544,1.5,-22.5,1.0,3.0,22.5,1.0,10.0
1545,1.5,45.0,0.0,6.0,45.0,0.0,10.0
1546,1.5,-22.5,0.5,10.0,-45.0,0.0,0.0
1547,1.5,22.5,1.0,0.0,-22.5,0.0,0.0
1548,1.5,0.0,0.0,1.0,-22.5,0.0,0.0
1549,1.5,45.0,0.5,3.0,0.0,0.5,0.5
1550,1.5,-45.0,1.0,6.0,22.5,0.5,0.5
1551,1.5,0.0,0.0,10.0,22.5,0.5,1.0
1552,1.5,-22.5,0.5,0.5,45.0,0.5,1.0
1553,1.5,45.0,1.0,1.0,-45.0,1.0,3.0
1554,1.5,-45.0,0.0,3.0,-22.5,1.0,3.0
1555,1.5,22.5,0.5,6.0,-22.5,1.0,6.0
1556,1.5,0.0,1.0,10.0,0.0,0.0,6.0
1557,1.5,45.0,0.0,0.0,22.5,0.0,10.0
1558,1.5,-45.0,0.5,0.5,22.5,0.0,10.0
1559,1.5,22.5,1.0,1.0,45.0,0.0,0.0
1560,1.5,-22.5,0.0,3.0,-45.0,0.5,0.0
1561,1.5,45.0,0.5,6.0,-22.5,0.5,0.5
1562,1.5,-22.5,1.0,0.0,-22.5,0.5,0.5
1563,1.5,22.5,0.0,0.5,0.0,0.5,0.5
1564,1.5,0.0,0.5,1.0,22.5,1.0,1.0
1565,1.5,45.0,1.0,3.0,45.0,1.0,1.0
1566,1.5,-45.0,0.0,10.0,45.0,1.0,3.0
1567,1.5,0.0,0.5,0.0,-45.0,0.0,3.0
1568,1.5,-22.5,1.0,0.5,-22.5,0.0,6.0
1569,1.5,22.5,0.0,1.0,0.0,0.0,6.0
1570,1.5,-45.0,0.5,6.0,0.0,0.0,10.0
1571,1.5,22.5,1.0,10.0,22.5,0.5,10.0
1572,1.5,-22.5,0.0,0.0,45.0,0.5,0.0
1573,1.5,45.0,0.5,0.5,45.0,0.5,0.0
1574,1.5,-45.0,1.0,3.0,-45.0,0.5,0.5
1575,1.5,0.0,0.0,6.0,-45.0,1.0,0.5
1576,1.5,-22.5,0.5,10.0,-22.5,1.0,0.5
1577,1.5,45.0,1.0,0.0,0.0,1.0,1.0
1578,1.5,-45.0,0.0,1.0,0.0,0.0,1.0
1579,1.5,22.5,0.5,3.0,22.5,0.0,3.0
1580,1.5,0.0,1.0,6.0,45.0,0.0,3.0
1581,1.5,45.0,0.0,10.0,-45.0,0.0,6.0
1582,1.5,-45.0,0.5,0.0,-45.0,0.5,6.0
1583,1.5,0.0,1.0,0.5,-22.5,0.5,10.0
1584,1.5,22.5,0.5,3.0,0.0,0.5,0.0
1585,1.5,-45.0,1.0,6.0,22.5,1.0,0.0
1586,1.5,22.5,0.0,0.0,45.0,1.0,0.5
1587,1.5,0.0,0.5,0.5,-45.0,1.0,0.5
1588,1.5,45.0,1.0,1.0,-45.0,0.0,1.0
1589,1.5,-45.0,0.0,3.0,-22.5,0.0,1.0
1590,1.5,0.0,0.5,10.0,0.0,0.0,1.0
1591,1.5,-22.5,1.0,0.0,22.5,0.0,3.0
1592,1.5,45.0,0.0,0.5,22.5,0.5,3.0
1593,1.5,-22.5,0.5,1.0,45.0,0.5,6.0
1594,1.5,22.5,1.0,6.0,-45.0,0.5,6.0
1595,1.5,0.0,0.0,10.0,-22.5,1.0,10.0
1596,1.5,45.0,0.5,0.0,-22.5,1.0,10.0
1597,1.5,-45.0,1.0,0.5,0.0,1.0,0.0
1598,1.5,0.0,0.0,3.0,22.5,1.0,0.0
1599,1.5,-22.5,0.5,6.0,22.5,0.0,0.5
1600,1.5,22.5,1.0,10.0,45.0,0.0,0.5
1601,1.5,-45.0,0.0,0.5,-45.0,0.0,1.0
1602,1.5,-22.5,1.0,3.0,-22.5,0.5,1.0
1603,1.5,45.0,0.0,6.0,0.0,0.5,3.0
1604,1.5,-45.0,0.5,10.0,22.5,0.5,3.0
1605,1.5,0.0,1.0,0.0,22.5,1.0,6.0
1606,1.5,-22.5,0.0,0.5,45.0,1.0,6.0
1607,1.5,45.0,0.5,1.0,-45.0,1.0,10.0
1608,1.5,-22.5,1.0,3.0,-22.5,1.0,10.0
1609,1.5,22.5,0.0,6.0,-22.5,0.0,0.0
1610,1.5,0.0,0.5,0.0,0.0,0.0,0.0
1611,1.5,45.0,1.0,0.5,22.5,0.0,0.5
1612,1.5,0.0,0.5,3.0,45.0,0.5,1.0
1613,1.5,-22.5,1.0,10.0,-45.0,0.5,1.0
1614,1.5,45.0,0.0,0.0,-22.5,0.5,3.0
1615,1.5,-45.0,0.5,0.5,0.0,1.0,3.0
1616,1.5,22.5,1.0,3.0,0.0,1.0,3.0
1617,1.5,0.0,0.0,6.0,22.5,1.0,6.0
1618,1.5,45.0,0.5,10.0,45.0,1.0,6.0
1619,1.5,-45.0,1.0,0.0,45.0,0.0,10.0
1620,1.5,22.5,0.0,1.0,-45.0,0.0,10.0
1621,1.5,-22.5,0.5,3.0,-45.0,0.0,0.0
1622,1.5,45.0,1.0,6.0,-22.5,0.0,0.0
1623,1.5,-22.5,0.0,10.0,0.0,0.5,0.5
1624,1.5,22.5,0.5,0.5,0.0,0.5,0.5
1625,1.5,0.0,1.0,1.0,22.5,0.5,1.0
1626,1.5,45.0,0.0,3.0,45.0,1.0,1.0
1627,1.5,-45.0,0.5,6.0,-45.0,1.0,3.0
1628,1.5,0.0,1.0,10.0,-45.0,1.0,3.0
1629,1.5,-22.5,0.0,0.0,-22.5,1.0,3.0
1630,1.5,22.5,0.5,0.5,0.0,0.0,6.0
1631,1.5,-45.0,1.0,1.0,0.0,0.0,6.0
1632,1.5,22.5,0.0,3.0,22.5,0.0,10.0
1633,1.5,-22.5,0.5,6.0,45.0,0.5,10.0
1634,1.5,45.0,1.0,0.0,-45.0,0.5,0.0
1635,1.5,-45.0,0.0,0.5,-45.0,0.5,0.0
1636,1.5,0.0,0.5,1.0,-22.5,0.5,0.5
1637,1.5,-22.5,1.0,6.0,0.0,1.0,0.5
1638,1.5,45.0,0.0,10.0,22.5,1.0,1.0
1639,1.5,-22.5,0.5,0.0,22.5,1.0,1.0
1640,1.5,22.5,1.0,0.5,45.0,1.0,3.0
1641,1.5,0.0,0.0,3.0,-45.0,0.0,3.0
1642,1.5,45.0,0.5,6.0,-22.5,0.0,6.0
1643,1.5,-45.0,1.0,10.0,-22.5,0.0,6.0
1644,1.5,0.0,0.0,0.0,0.0,0.5,6.0
1645,1.5,-22.5,0.5,1.0,22.5,0.5,10.0
1646,1.5,22.5,1.0,3.0,22.5,0.5,10.0
1647,1.5,-45.0,0.0,6.0,45.0,0.5,0.0
1648,1.5,22.5,0.5,10.0,-45.0,1.0,0.0
1649,1.5,0.0,1.0,0.5,-22.5,1.0,0.5
1650,1.5,45.0,0.0,1.0,-22.5,1.0,0.5
1651,1.5,-45.0,0.5,3.0,0.0,1.0,1.0
1652,1.5,22.5,1.0,6.0,22.5,0.0,1.0
1653,1.5,-22.5,0.0,10.0,45.0,0.0,3.0
1654,1.5,45.0,0.5,0.0,45.0,0.0,3.0
1655,1.5,-22.5,1.0,0.5,-45.0,0.5,6.0
1656,1.5,22.5,0.0,1.0,-22.5,0.5,6.0
1657,1.5,0.0,0.5,3.0,-22.5,0.5,6.0
1658,1.5,45.0,1.0,10.0,0.0,0.5,10.0
1659,1.5,-45.0,0.0,0.0,22.5,1.0,10.0
1660,1.5,0.0,0.5,0.5,45.0,1.0,0.0
1661,1.5,-22.5,1.0,1.0,45.0,1.0,0.0
1662,1.5,22.5,0.0,6.0,-45.0,1.0,0.5
1663,1.5,-45.0,0.5,10.0,-22.5,0.0,0.5
1664,1.5,22.5,1.0,0.0,0.0,0.0,1.0
1665,1.5,0.0,0.0,0.5,0.0,0.0,1.0
1666,1.5,45.0,0.5,3.0,22.5,0.0,3.0
1667,1.5,-45.0,1.0,6.0,45.0,0.5,3.0
1668,1.5,0.0,0.0,10.0,45.0,0.5,6.0
1669,1.5,-22.5,0.5,0.0,-45.0,0.5,6.0
1670,1.5,45.0,1.0,1.0,-45.0,0.5,10.0
1671,1.5,-22.5,0.0,3.0,-22.5,1.0,10.0
1672,1.5,22.5,0.5,6.0,0.0,1.0,10.0
1673,1.5,0.0,1.0,10.0,0.0,1.0,0.0
1674,1.5,45.0,0.0,0.5,22.5,0.0,0.0
1675,1.5,-45.0,0.5,1.0,45.0,0.0,0.5
1676,1.5,0.0,1.0,3.0,-45.0,0.0,0.5
1677,1.5,-22.5,0.0,6.0,-45.0,0.0,1.0
1678,1.5,45.0,0.5,10.0,-22.5,0.5,1.0
1679,1.5,-45.0,1.0,0.0,0.0,0.5,3.0
1680,1.5,22.5,0.0,0.5,22.5,0.5,3.0
1681,1.5,0.0,0.5,1.0,22.5,0.5,6.0
1682,1.5,45.0,1.0,3.0,45.0,1.0,6.0
1683,1.5,-45.0,0.0,6.0,-45.0,1.0,10.0
1684,1.5,22.5,0.5,0.0,-45.0,1.0,10.0
1685,1.5,-22.5,1.0,0.5,-22.5,0.0,10.0
1686,1.5,45.0,0.0,1.0,0.0,0.0,0.0
1687,1.5,-22.5,0.5,3.0,22.5,0.0,0.0
1688,1.5,22.5,1.0,10.0,22.5,0.0,0.0
1689,1.5,0.0,0.0,0.0,45.0,0.5,0.5
1690,1.5,45.0,0.5,0.5,-45.0,0.5,0.5
1691,1.5,-45.0,1.0,1.0,-22.5,0.5,1.0
1692,1.5,0.0,0.0,6.0,-22.5,0.5,1.0
1693,1.5,-22.5,0.5,10.0,0.0,1.0,3.0
1694,1.5,22.5,1.0,0.0,22.5,1.0,3.0
1695,1.5,-45.0,0.0,0.5,22.5,1.0,6.0
1696,1.5,22.5,0.5,3.0,45.0,0.0,6.0
1697,1.5,-22.5,1.0,6.0,-45.0,0.0,10.0
1698,1.5,45.0,0.0,10.0,-22.5,0.0,10.0
1699,1.5,-45.0,0.5,0.0,-22.5,0.0,0.0
1700,1.5,0.0,1.0,1.0,0.0,0.5,0.0
1701,1.5,-22.5,0.0,3.0,22.5,0.5,0.0
1702,1.5,-45.0,1.0,10.0,45.0,0.5,0.5
1703,1.5,22.5,0.0,0.0,-45.0,1.0,1.0
1704,1.5,0.0,0.5,0.5,-22.5,1.0,1.0
1705,1.5,45.0,1.0,1.0,-22.5,1.0,3.0
1706,1.5,-45.0,0.0,3.0,0.0,0.0,3.0
1707,1.5,0.0,0.5,6.0,22.5,0.0,6.0
1708,1.5,-22.5,1.0,0.0,45.0,0.0,6.0
1709,1.5,22.5,0.0,0.5,45.0,0.0,10.0
1710,1.5,-45.0,0.5,1.0,-45.0,0.5,10.0
1711,1.5,22.5,1.0,3.0,-22.5,0.5,0.0
1712,1.5,0.0,0.0,10.0,0.0,0.5,0.0
1713,1.5,45.0,0.5,0.0,0.0,1.0,0.5
1714,1.5,-45.0,1.0,0.5,22.5,1.0,0.5
1715,1.5,0.0,0.0,1.0,45.0,1.0,0.5
1716,1.5,-22.5,0.5,6.0,45.0,1.0,1.0
1717,1.5,45.0,1.0,10.0,-45.0,0.0,1.0
1718,1.5,-22.5,0.0,0.0,-45.0,0.0,3.0
1719,1.5,22.5,0.5,1.0,-22.5,0.0,3.0
1720,1.5,0.0,1.0,3.0,0.0,0.0,6.0
1721,1.5,45.0,0.0,6.0,0.0,0.5,6.0
1722,1.5,-45.0,0.5,10.0,22.5,0.5,10.0
1723,1.5,0.0,1.0,0.5,45.0,0.5,10.0
1724,1.5,-22.5,0.0,1.0,-45.0,1.0,0.0
1725,1.5,22.5,0.5,3.0,-45.0,1.0,0.0
1726,1.5,-45.0,1.0,6.0,-22.5,1.0,0.5
1727,1.5,22.5,0.0,10.0,0.0,1.0,0.5
1728,1.5,-22.5,0.5,0.0,22.5,0.0,0.5
1729,1.5,45.0,1.0,0.5,22.5,0.0,1.0
1730,1.5,-45.0,0.0,1.0,45.0,0.0,1.0
1731,1.5,0.0,0.5,3.0,-45.0,0.0,3.0
1732,1.5,-22.5,1.0,6.0,-45.0,0.5,3.0
1733,1.5,45.0,0.0,0.0,-22.5,0.5,6.0
1734,1.5,-22.5,0.5,0.5,0.0,0.5,6.0
1735,1.5,22.5,1.0,1.0,22.5,1.0,10.0
1736,1.5,0.0,0.0,3.0,22.5,1.0,10.0
1737,1.5,45.0,0.5,10.0,45.0,1.0,0.0
1738,1.5,-45.0,1.0,0.0,-45.0,1.0,0.0
1739,1.5,0.0,0.0,0.5,-22.5,0.0,0.5
1740,1.5,-22.5,0.5,3.0,-22.5,0.0,0.5
1741,1.5,22.5,1.0,6.0,0.0,0.0,0.5
1742,1.5,-45.0,0.0,10.0,22.5,0.5,1.0
1743,1.5,22.5,0.5,0.0,22.5,0.5,1.0
1744,1.5,0.0,1.0,1.0,45.0,0.5,3.0
1745,1.5,45.0,0.0,3.0,-45.0,0.5,3.0
1746,1.5,-45.0,0.5,6.0,-22.5,1.0,6.0
1747,1.5,22.5,1.0,10.0,-22.5,1.0,6.0
1748,1.5,-22.5,0.0,0.5,0.0,1.0,10.0
1749,1.5,45.0,0.5,1.0,22.5,1.0,10.0
1750,1.5,-22.5,1.0,3.0,45.0,0.0,0.0
1751,1.5,22.5,0.0,6.0,45.0,0.0,0.0
1752,1.5,0.0,0.5,10.0,-45.0,0.0,0.5
1753,1.5,45.0,1.0,0.0,-22.5,0.5,0.5
1754,1.5,-45.0,0.0,0.5,-22.5,0.5,1.0
1755,1.5,0.0,0.5,1.0,0.0,0.5,1.0
1756,1.5,-22.5,1.0,3.0,22.5,0.5,1.0
1757,1.5,22.5,0.0,6.0,45.0,1.0,3.0
1758,1.5,-45.0,0.5,0.0,45.0,1.0,3.0
1759,1.5,22.5,1.0,0.5,-45.0,1.0,6.0
1760,1.5,-22.5,0.0,1.0,-22.5,1.0,6.0
1761,1.5,45.0,0.5,6.0,0.0,0.0,10.0
1762,1.5,-45.0,1.0,10.0,0.0,0.0,10.0
1763,1.5,0.0,0.0,0.0,22.5,0.0,0.0
1764,1.5,-22.5,0.5,0.5,45.0,0.5,0.0
1765,1.5,45.0,1.0,3.0,45.0,0.5,0.5
1766,1.5,-45.0,0.0,6.0,-45.0,0.5,0.5
1767,1.5,22.5,0.5,10.0,-45.0,0.5,1.0
1768,1.5,0.0,1.0,0.0,-22.5,1.0,1.0
1769,1.5,45.0,0.0,1.0,0.0,1.0,1.0
1770,1.5,-45.0,0.5,3.0,0.0,1.0,3.0
1771,1.5,0.0,1.0,6.0,22.5,1.0,3.0
1772,1.5,-22.5,0.0,10.0,45.0,0.0,6.0
1773,1.5,22.5,0.5,0.5,-45.0,0.0,6.0
1774,1.5,-45.0,1.0,1.0,-45.0,0.0,10.0
1775,1.5,22.5,0.0,3.0,-22.5,0.5,10.0
1776,1.5,0.0,0.5,6.0,0.0,0.5,0.0
1777,1.5,45.0,1.0,10.0,22.5,0.5,0.0
1778,1.5,-45.0,0.0,0.0,22.5,0.5,0.5
1779,0.0,0.0,0.0,0.0,-45.0,0.0,0.0
1780,0.0,0.0,0.0,0.0,-45.0,0.0,0.5
1781,0.0,0.0,0.0,0.0,-45.0,0.0,1.0
